"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"30.03.2018","1.844,84","1.842,21","1.858,81","1.842,19","","0,32%"
"29.03.2018","1.838,90","1.833,47","1.846,41","1.824,74","","0,27%"
"28.03.2018","1.833,94","1.815,20","1.833,94","1.802,30","","0,72%"
"27.03.2018","1.820,80","1.819,43","1.827,27","1.805,48","","0,16%"
"26.03.2018","1.817,85","1.835,38","1.835,38","1.809,90","","-0,87%"
"23.03.2018","1.833,72","1.843,09","1.857,47","1.832,30","","-1,21%"
"22.03.2018","1.856,24","1.893,74","1.901,57","1.856,24","","-1,91%"
"21.03.2018","1.892,36","1.896,34","1.898,52","1.885,19","","0,18%"
"20.03.2018","1.889,05","1.934,65","1.934,65","1.889,02","","-2,39%"
"19.03.2018","1.935,32","1.926,22","1.937,02","1.910,23","","0,58%"
"16.03.2018","1.924,16","1.914,48","1.925,78","1.907,49","","0,38%"
"15.03.2018","1.916,86","1.946,54","1.951,45","1.908,08","","-1,63%"
"14.03.2018","1.948,57","1.958,13","1.963,96","1.945,38","","-0,80%"
"13.03.2018","1.964,23","1.940,34","1.970,37","1.939,01","","1,00%"
"12.03.2018","1.944,79","1.967,40","1.978,60","1.928,78","","-0,80%"
"09.03.2018","1.960,46","1.942,31","1.966,56","1.941,48","","0,55%"
"07.03.2018","1.949,72","1.934,91","1.950,69","1.932,83","","-0,01%"
"06.03.2018","1.949,85","1.955,22","1.976,67","1.945,18","","0,09%"
"05.03.2018","1.948,13","1.918,84","1.951,47","1.918,62","","1,57%"
"02.03.2018","1.917,94","1.925,13","1.932,76","1.888,98","","-0,30%"
"01.03.2018","1.923,75","1.913,76","1.930,99","1.906,53","","0,71%"
"28.02.2018","1.910,14","1.927,06","1.944,87","1.906,94","","-1,32%"
"27.02.2018","1.935,74","1.933,24","1.950,92","1.923,67","","0,33%"
"26.02.2018","1.929,29","1.924,31","1.948,07","1.921,19","","0,95%"
"22.02.2018","1.911,12","1.919,20","1.932,10","1.911,12","","-0,72%"
"21.02.2018","1.925,07","1.892,40","1.932,31","1.880,98","","1,63%"
"20.02.2018","1.894,14","1.888,87","1.902,34","1.882,45","","0,58%"
"19.02.2018","1.883,16","1.875,34","1.892,02","1.873,04","","0,42%"
"16.02.2018","1.875,34","1.866,56","1.893,05","1.864,84","","0,82%"
"15.02.2018","1.860,10","1.859,99","1.874,30","1.845,14","","0,59%"
"14.02.2018","1.849,19","1.865,44","1.865,44","1.837,39","","-0,66%"
"13.02.2018","1.861,53","1.855,71","1.864,54","1.840,08","","0,71%"
"12.02.2018","1.848,36","1.820,15","1.848,78","1.800,25","","1,84%"
"09.02.2018","1.815,04","1.812,20","1.819,64","1.790,01","","-0,48%"
"08.02.2018","1.823,78","1.829,66","1.847,67","1.823,78","","-1,00%"
"07.02.2018","1.842,29","1.851,14","1.856,94","1.834,52","","-0,06%"
"06.02.2018","1.843,44","1.829,32","1.865,53","1.815,67","","-0,83%"
"05.02.2018","1.858,86","1.854,53","1.869,91","1.820,01","","-0,27%"
"02.02.2018","1.863,87","1.899,02","1.899,02","1.855,77","","-2,03%"
"01.02.2018","1.902,44","1.886,62","1.905,31","1.874,23","","0,59%"
"31.01.2018","1.891,19","1.854,65","1.896,23","1.849,17","","1,91%"
"30.01.2018","1.855,71","1.845,50","1.877,27","1.845,50","","0,16%"
"29.01.2018","1.852,83","1.861,00","1.870,69","1.841,86","","-0,56%"
"26.01.2018","1.863,24","1.854,23","1.876,95","1.854,23","","0,09%"
"25.01.2018","1.861,48","1.839,70","1.866,87","1.830,59","","1,01%"
"24.01.2018","1.842,85","1.847,43","1.858,01","1.831,48","","-0,35%"
"23.01.2018","1.849,30","1.833,83","1.855,99","1.820,89","","1,22%"
"22.01.2018","1.826,93","1.811,00","1.836,18","1.809,28","","0,97%"
"19.01.2018","1.809,37","1.803,38","1.816,90","1.791,53","","0,84%"
"18.01.2018","1.794,35","1.792,93","1.809,02","1.785,49","","0,54%"
"17.01.2018","1.784,78","1.794,74","1.797,21","1.778,40","","-1,07%"
"16.01.2018","1.804,00","1.817,13","1.833,01","1.802,45","","-0,72%"
"15.01.2018","1.817,09","1.811,35","1.829,49","1.801,11","","0,18%"
"12.01.2018","1.813,85","1.807,11","1.819,81","1.786,91","","0,11%"
"11.01.2018","1.811,82","1.770,55","1.811,82","1.765,54","","2,39%"
"10.01.2018","1.769,49","1.772,54","1.782,74","1.753,67","","0,26%"
"09.01.2018","1.764,97","1.757,81","1.786,47","1.757,05","","0,60%"
"05.01.2018","1.754,40","1.756,33","1.762,19","1.733,58","","-0,16%"
"04.01.2018","1.757,18","1.736,24","1.759,80","1.718,25","","1,89%"
"03.01.2018","1.724,60","1.721,11","1.740,34","1.708,62","","-0,12%"
"29.12.2017","1.726,73","1.731,67","1.735,31","1.716,61","","-0,85%"
"28.12.2017","1.741,62","1.735,09","1.744,19","1.725,85","","-0,16%"
"27.12.2017","1.744,45","1.755,63","1.755,63","1.739,28","","-0,39%"
"26.12.2017","1.751,30","1.768,21","1.770,96","1.749,11","","-1,04%"
"25.12.2017","1.769,75","1.759,16","1.785,03","1.747,16","","3,20%"
"22.12.2017","1.714,92","1.704,25","1.730,24","1.693,16","","0,79%"
"21.12.2017","1.701,53","1.672,17","1.702,95","1.656,24","","2,09%"
"20.12.2017","1.666,77","1.678,43","1.678,43","1.653,00","","-0,46%"
"19.12.2017","1.674,47","1.681,08","1.686,71","1.654,49","","-0,26%"
"18.12.2017","1.678,89","1.690,75","1.705,17","1.648,69","","-0,75%"
"15.12.2017","1.691,54","1.648,88","1.693,13","1.639,14","","2,84%"
"14.12.2017","1.644,83","1.626,79","1.652,19","1.622,71","","1,33%"
"13.12.2017","1.623,19","1.608,17","1.632,68","1.608,17","","-0,72%"
"12.12.2017","1.634,94","1.633,66","1.653,14","1.625,04","","0,15%"
"11.12.2017","1.632,43","1.606,22","1.633,09","1.601,74","","1,98%"
"08.12.2017","1.600,74","1.621,40","1.637,87","1.594,93","","-0,52%"
"07.12.2017","1.609,08","1.686,53","1.707,92","1.608,43","","-4,46%"
"06.12.2017","1.684,19","1.677,51","1.729,87","1.676,68","","0,38%"
"05.12.2017","1.677,89","1.690,30","1.697,45","1.669,06","","-1,10%"
"04.12.2017","1.696,63","1.742,31","1.742,31","1.693,97","","-2,92%"
"01.12.2017","1.747,74","1.770,54","1.782,18","1.742,52","","-1,89%"
"30.11.2017","1.781,49","1.763,27","1.781,49","1.727,23","","0,70%"
"29.11.2017","1.769,02","1.783,25","1.792,10","1.762,43","","-0,81%"
"28.11.2017","1.783,53","1.799,96","1.801,37","1.780,29","","-0,88%"
"27.11.2017","1.799,45","1.814,07","1.815,05","1.797,02","","-0,76%"
"24.11.2017","1.813,14","1.791,38","1.815,50","1.788,00","","1,39%"
"23.11.2017","1.788,23","1.775,65","1.788,23","1.775,38","","0,67%"
"22.11.2017","1.776,27","1.798,95","1.807,24","1.776,27","","-1,13%"
"21.11.2017","1.796,61","1.799,30","1.810,10","1.792,72","","-0,05%"
"20.11.2017","1.797,51","1.790,14","1.800,70","1.787,56","","0,28%"
"17.11.2017","1.792,43","1.780,84","1.801,40","1.780,81","","0,71%"
"16.11.2017","1.779,78","1.814,17","1.814,17","1.776,87","","-0,84%"
"15.11.2017","1.794,91","1.850,10","1.855,18","1.785,24","","-2,86%"
"14.11.2017","1.847,73","1.858,27","1.865,12","1.830,19","","-1,47%"
"13.11.2017","1.875,33","1.859,61","1.878,02","1.852,99","","0,86%"
"10.11.2017","1.859,36","1.835,36","1.872,23","1.830,99","","0,92%"
"09.11.2017","1.842,33","1.844,17","1.849,80","1.811,50","","0,31%"
"08.11.2017","1.836,62","1.849,39","1.856,56","1.836,62","","-1,19%"
"07.11.2017","1.858,79","1.846,22","1.858,79","1.827,28","","1,62%"
"03.11.2017","1.829,16","1.800,38","1.831,08","1.800,17","","1,73%"
"02.11.2017","1.797,99","1.822,70","1.827,03","1.787,28","","-1,59%"
"01.11.2017","1.826,95","1.792,47","1.846,85","1.790,47","","1,74%"
"31.10.2017","1.795,74","1.788,39","1.811,16","1.786,99","","0,05%"
"30.10.2017","1.794,80","1.796,55","1.801,41","1.784,06","","-0,15%"
"27.10.2017","1.797,53","1.797,58","1.805,70","1.785,54","","0,36%"
"26.10.2017","1.791,06","1.805,25","1.813,02","1.782,19","","-0,78%"
"25.10.2017","1.805,20","1.813,13","1.823,21","1.805,20","","-0,06%"
"24.10.2017","1.806,24","1.793,37","1.811,35","1.790,88","","0,80%"
"23.10.2017","1.791,94","1.789,94","1.796,71","1.775,23","","0,11%"
"20.10.2017","1.790,03","1.789,19","1.802,47","1.787,66","","0,08%"
"19.10.2017","1.788,52","1.807,99","1.816,83","1.788,52","","-1,28%"
"18.10.2017","1.811,66","1.796,69","1.812,59","1.796,14","","0,93%"
"17.10.2017","1.794,99","1.802,84","1.810,28","1.794,99","","-0,32%"
"16.10.2017","1.800,80","1.802,48","1.805,98","1.794,60","","-0,20%"
"13.10.2017","1.804,35","1.800,82","1.808,89","1.795,85","","0,17%"
"12.10.2017","1.801,31","1.801,88","1.806,73","1.793,58","","-2,21%"
"11.10.2017","1.841,96","1.805,26","1.841,96","1.801,23","","2,11%"
"10.10.2017","1.803,84","1.806,55","1.811,36","1.798,83","","-0,09%"
"09.10.2017","1.805,41","1.791,80","1.807,74","1.791,04","","1,12%"
"06.10.2017","1.785,33","1.785,44","1.796,85","1.780,78","","0,06%"
"05.10.2017","1.784,25","1.780,35","1.792,48","1.773,56","","0,17%"
"04.10.2017","1.781,19","1.787,81","1.791,31","1.778,22","","-0,41%"
"03.10.2017","1.788,51","1.789,71","1.809,77","1.779,63","","-1,34%"
"02.10.2017","1.812,80","1.835,32","1.835,32","1.810,75","","-1,11%"
"29.09.2017","1.833,11","1.823,21","1.833,11","1.804,34","","0,58%"
"28.09.2017","1.822,60","1.817,60","1.826,94","1.811,90","","0,24%"
"27.09.2017","1.818,27","1.814,84","1.832,26","1.811,17","","0,56%"
"26.09.2017","1.808,17","1.778,86","1.818,58","1.773,82","","1,56%"
"25.09.2017","1.780,31","1.790,08","1.809,79","1.758,19","","-0,77%"
"22.09.2017","1.794,06","1.831,24","1.838,68","1.792,24","","-2,21%"
"21.09.2017","1.834,57","1.852,32","1.861,75","1.834,57","","-0,87%"
"20.09.2017","1.850,73","1.847,96","1.858,31","1.839,16","","-0,12%"
"19.09.2017","1.853,00","1.802,65","1.855,66","1.800,83","","2,03%"
"18.09.2017","1.816,19","1.825,88","1.832,71","1.815,53","","-0,24%"
"15.09.2017","1.820,54","1.810,82","1.826,84","1.804,88","","0,73%"
"14.09.2017","1.807,36","1.806,63","1.818,80","1.775,06","","-0,08%"
"13.09.2017","1.808,85","1.808,79","1.825,79","1.803,46","","-0,05%"
"12.09.2017","1.809,77","1.791,21","1.810,99","1.772,83","","0,98%"
"11.09.2017","1.792,23","1.769,03","1.798,79","1.765,32","","1,56%"
"08.09.2017","1.764,67","1.765,23","1.775,50","1.756,78","","0,33%"
"07.09.2017","1.758,88","1.754,74","1.775,13","1.752,07","","0,51%"
"06.09.2017","1.749,91","1.702,09","1.753,12","1.699,01","","2,42%"
"05.09.2017","1.708,56","1.693,52","1.732,45","1.693,35","","1,12%"
"04.09.2017","1.689,64","1.701,46","1.732,97","1.689,29","","-1,09%"
"01.09.2017","1.708,32","1.727,57","1.737,14","1.699,15","","-1,28%"
"31.08.2017","1.730,44","1.669,72","1.730,63","1.661,39","","3,61%"
"30.08.2017","1.670,12","1.658,93","1.677,48","1.657,18","","0,92%"
"29.08.2017","1.654,96","1.639,94","1.654,96","1.633,96","","0,87%"
"28.08.2017","1.640,70","1.637,29","1.646,65","1.630,53","","-0,16%"
"25.08.2017","1.643,28","1.641,21","1.646,46","1.622,29","","0,00%"
"24.08.2017","1.643,32","1.625,49","1.645,63","1.621,82","","1,23%"
"23.08.2017","1.623,41","1.613,69","1.625,14","1.610,74","","0,50%"
"22.08.2017","1.615,33","1.614,42","1.619,29","1.609,36","","0,05%"
"21.08.2017","1.614,50","1.608,05","1.620,46","1.608,05","","0,40%"
"18.08.2017","1.608,11","1.598,88","1.609,35","1.598,06","","0,18%"
"17.08.2017","1.605,23","1.606,22","1.606,22","1.585,31","","-0,36%"
"16.08.2017","1.610,98","1.612,47","1.620,23","1.604,20","","-0,09%"
"15.08.2017","1.612,51","1.609,40","1.621,54","1.608,32","","0,17%"
"14.08.2017","1.609,70","1.603,32","1.612,35","1.598,91","","0,79%"
"11.08.2017","1.597,07","1.599,90","1.605,67","1.592,90","","-0,20%"
"10.08.2017","1.600,24","1.608,39","1.612,09","1.600,10","","-0,40%"
"09.08.2017","1.606,67","1.613,29","1.616,55","1.604,57","","-0,52%"
"08.08.2017","1.615,12","1.608,87","1.617,29","1.603,77","","0,49%"
"07.08.2017","1.607,19","1.608,57","1.617,69","1.604,91","","0,22%"
"04.08.2017","1.603,74","1.607,17","1.617,93","1.598,19","","-0,44%"
"03.08.2017","1.610,80","1.598,96","1.617,51","1.597,34","","0,94%"
"02.08.2017","1.595,79","1.577,09","1.598,66","1.575,45","","1,16%"
"01.08.2017","1.577,44","1.579,88","1.588,75","1.575,24","","0,15%"
"31.07.2017","1.575,04","1.581,13","1.584,79","1.566,52","","-0,32%"
"28.07.2017","1.580,07","1.583,03","1.583,27","1.564,56","","-0,42%"
"27.07.2017","1.586,74","1.582,82","1.589,12","1.572,83","","0,49%"
"26.07.2017","1.579,08","1.581,78","1.584,19","1.562,79","","0,17%"
"25.07.2017","1.576,39","1.563,55","1.578,80","1.549,17","","0,67%"
"24.07.2017","1.565,83","1.532,74","1.568,81","1.532,74","","1,22%"
"21.07.2017","1.546,94","1.561,69","1.570,22","1.546,47","","-1,10%"
"20.07.2017","1.564,20","1.557,37","1.565,19","1.552,52","","0,59%"
"19.07.2017","1.555,05","1.552,50","1.562,11","1.549,26","","-0,30%"
"18.07.2017","1.559,76","1.570,20","1.581,54","1.556,96","","-0,74%"
"17.07.2017","1.571,39","1.576,04","1.577,75","1.563,69","","-0,17%"
"14.07.2017","1.574,11","1.567,81","1.576,54","1.558,69","","0,64%"
"13.07.2017","1.564,09","1.554,93","1.566,78","1.551,65","","1,00%"
"12.07.2017","1.548,59","1.536,17","1.556,51","1.533,11","","0,50%"
"11.07.2017","1.540,96","1.535,25","1.542,81","1.520,33","","0,48%"
"10.07.2017","1.533,55","1.530,94","1.537,86","1.520,98","","-0,27%"
"07.07.2017","1.537,70","1.544,94","1.547,03","1.536,54","","-3,82%"
"06.07.2017","1.598,81","1.601,35","1.611,39","1.598,35","","-1,23%"
"05.07.2017","1.618,69","1.622,31","1.627,05","1.617,81","","-0,14%"
"04.07.2017","1.620,98","1.608,58","1.621,28","1.608,58","","1,21%"
"03.07.2017","1.601,56","1.598,78","1.603,32","1.585,21","","0,77%"
"30.06.2017","1.589,36","1.587,06","1.598,05","1.580,51","","0,21%"
"29.06.2017","1.586,00","1.600,38","1.608,28","1.583,61","","-0,73%"
"28.06.2017","1.597,69","1.571,03","1.598,85","1.568,93","","1,17%"
"27.06.2017","1.579,19","1.551,87","1.592,52","1.551,39","","-1,52%"
"26.06.2017","1.603,50","1.637,45","1.640,82","1.603,50","","-1,57%"
"23.06.2017","1.629,06","1.618,09","1.639,34","1.610,40","","0,71%"
"22.06.2017","1.617,51","1.600,32","1.623,19","1.597,98","","0,62%"
"21.06.2017","1.607,57","1.618,28","1.623,18","1.602,19","","-0,78%"
"20.06.2017","1.620,20","1.616,48","1.640,25","1.603,90","","0,78%"
"19.06.2017","1.607,68","1.601,06","1.621,93","1.601,06","","0,60%"
"16.06.2017","1.598,05","1.602,10","1.630,05","1.596,44","","-0,96%"
"15.06.2017","1.613,49","1.624,48","1.635,09","1.583,77","","-1,25%"
"14.06.2017","1.633,98","1.673,74","1.674,33","1.633,98","","-2,13%"
"13.06.2017","1.669,55","1.683,09","1.688,67","1.666,76","","-0,74%"
"09.06.2017","1.682,03","1.665,45","1.682,63","1.655,68","","1,07%"
"08.06.2017","1.664,18","1.677,17","1.677,17","1.651,80","","-0,17%"
"07.06.2017","1.667,07","1.668,75","1.685,65","1.645,89","","0,45%"
"06.06.2017","1.659,52","1.666,74","1.688,02","1.653,74","","-0,54%"
"05.06.2017","1.668,45","1.666,93","1.694,50","1.664,23","","-0,06%"
"02.06.2017","1.669,48","1.633,07","1.672,52","1.617,92","","2,05%"
"01.06.2017","1.635,95","1.630,52","1.642,19","1.622,28","","0,93%"
"31.05.2017","1.620,82","1.670,47","1.678,75","1.619,70","","-2,70%"
"30.05.2017","1.665,77","1.651,25","1.673,50","1.647,52","","0,80%"
"29.05.2017","1.652,56","1.654,25","1.660,96","1.649,27","","-0,10%"
"26.05.2017","1.654,29","1.645,21","1.655,48","1.643,03","","0,22%"
"25.05.2017","1.650,67","1.662,39","1.666,17","1.650,67","","-0,40%"
"24.05.2017","1.657,27","1.662,06","1.666,07","1.648,81","","-0,99%"
"23.05.2017","1.673,80","1.657,95","1.685,83","1.653,85","","0,92%"
"22.05.2017","1.658,61","1.657,55","1.664,23","1.645,45","","0,13%"
