"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"16.03.2011","155,01","159,00","160,97","154,90","566,60K","-2,05%"
"15.03.2011","158,25","158,67","160,98","153,21","672,27K","-2,74%"
"14.03.2011","162,70","164,00","164,01","160,52","426,32K","-0,79%"
"11.03.2011","164,00","166,00","166,29","161,01","750,83K","-1,34%"
"10.03.2011","166,23","163,00","167,95","163,00","1,68M","1,40%"
"09.03.2011","163,94","160,77","165,89","160,77","909,32K","1,97%"
"05.03.2011","160,77","165,44","165,44","160,40","275,15K","-0,46%"
"04.03.2011","161,51","162,71","162,71","160,10","564,21K","0,13%"
"03.03.2011","161,30","159,00","163,45","158,02","957,35K","1,59%"
"02.03.2011","158,77","160,00","160,00","156,00","563,42K","-0,89%"
"01.03.2011","160,20","155,05","160,50","155,01","1,20M","3,32%"
"28.02.2011","155,05","154,41","155,51","152,64","722,77K","1,01%"
"25.02.2011","153,50","147,06","155,82","147,00","1,62M","4,42%"
"24.02.2011","147,00","148,00","149,20","144,81","899,75K","-1,41%"
"22.02.2011","149,10","154,00","154,00","149,00","1,01M","-3,18%"
"21.02.2011","154,00","156,99","156,99","153,16","550,59K","-1,28%"
"18.02.2011","156,00","163,85","163,85","155,82","778,61K","-2,32%"
"17.02.2011","159,70","160,39","161,80","158,51","420,33K","-0,76%"
"16.02.2011","160,93","160,05","162,50","160,01","235,25K","0,27%"
"15.02.2011","160,50","161,46","162,50","160,01","251,79K","-0,01%"
"14.02.2011","160,51","163,00","163,70","160,45","309,95K","-0,92%"
"11.02.2011","162,00","161,00","162,10","160,52","400,32K","0,63%"
"10.02.2011","160,99","162,66","166,50","160,00","881,84K","-3,47%"
"09.02.2011","166,77","168,46","168,46","166,01","222,88K","-0,29%"
"08.02.2011","167,25","167,49","168,30","166,13","318,41K","-0,14%"
"07.02.2011","167,49","167,65","168,91","165,90","318,80K","0,30%"
"04.02.2011","166,99","167,35","168,99","166,49","355,74K","-0,13%"
"03.02.2011","167,20","168,81","171,00","167,01","389,66K","-0,88%"
"02.02.2011","168,69","171,45","172,80","168,07","1,45M","-0,71%"
"01.02.2011","169,90","165,90","171,20","165,90","1,06M","2,50%"
"31.01.2011","165,75","165,51","166,83","162,00","659,61K","0,15%"
"28.01.2011","165,51","167,00","168,70","165,50","444,46K","-0,89%"
"27.01.2011","167,00","169,11","169,94","165,55","447,49K","-1,16%"
"26.01.2011","168,96","166,53","170,49","166,53","598,00K","0,69%"
"25.01.2011","167,80","167,50","171,40","165,19","1,69M","1,27%"
"24.01.2011","165,70","168,70","169,20","164,70","765,56K","-1,66%"
"21.01.2011","168,50","168,51","171,83","167,80","769,84K","0,00%"
"20.01.2011","168,50","165,51","171,89","164,13","1,56M","0,64%"
"19.01.2011","167,43","172,01","172,01","166,68","1,24M","-2,66%"
"18.01.2011","172,00","176,00","176,00","170,16","1,22M","-1,71%"
"17.01.2011","175,00","177,02","179,85","174,60","964,27K","-1,06%"
"14.01.2011","176,88","175,48","182,20","174,14","1,89M","0,67%"
"13.01.2011","175,70","179,00","182,85","172,50","2,74M","-1,32%"
"12.01.2011","178,05","163,90","186,79","163,90","7,13M","9,13%"
"11.01.2011","163,15","155,63","165,30","154,00","1,85M","4,75%"
"30.12.2010","155,75","149,01","158,50","149,01","3,78M","3,45%"
"29.12.2010","150,55","144,52","150,85","143,11","910,06K","4,17%"
"28.12.2010","144,52","144,30","146,50","143,59","422,03K","0,15%"
"27.12.2010","144,30","144,48","144,60","141,97","278,20K","-0,18%"
"24.12.2010","144,56","146,26","147,50","143,68","463,03K","-1,16%"
"23.12.2010","146,26","146,21","146,99","146,03","171,96K","-0,20%"
"22.12.2010","146,56","147,00","147,40","146,00","392,96K","-0,10%"
"21.12.2010","146,70","146,15","147,40","145,96","264,86K","0,48%"
"20.12.2010","146,00","145,81","148,00","145,50","375,55K","-0,81%"
"17.12.2010","147,19","145,98","148,70","145,34","721,43K","1,30%"
"16.12.2010","145,30","145,00","147,50","145,00","413,51K","-0,30%"
"15.12.2010","145,74","146,01","147,32","144,80","432,20K","-0,57%"
"14.12.2010","146,57","146,03","146,82","144,71","319,06K","0,38%"
"13.12.2010","146,02","147,95","148,47","145,00","541,30K","-0,78%"
"10.12.2010","147,17","144,00","148,00","144,00","757,18K","1,86%"
"09.12.2010","144,48","149,87","149,87","144,00","1,05M","-0,75%"
"08.12.2010","145,57","143,15","146,94","141,77","983,56K","1,66%"
"07.12.2010","143,20","139,50","144,94","139,50","1,68M","2,67%"
"06.12.2010","139,48","140,08","140,10","138,37","376,90K","0,17%"
"03.12.2010","139,24","139,50","140,59","138,14","410,00K","-0,38%"
"02.12.2010","139,77","139,00","140,99","139,00","291,03K","-0,16%"
"01.12.2010","140,00","139,52","141,35","139,05","217,66K","0,55%"
"30.11.2010","139,24","138,40","140,75","137,50","182,12K","0,67%"
"29.11.2010","138,31","139,94","141,50","137,80","343,98K","-0,37%"
"26.11.2010","138,83","138,68","141,37","137,60","326,58K","0,12%"
"25.11.2010","138,66","139,00","139,50","138,03","212,27K","-0,01%"
"24.11.2010","138,67","138,96","139,49","137,70","274,01K","-0,02%"
"23.11.2010","138,70","138,86","140,48","137,44","301,55K","-1,23%"
"22.11.2010","140,43","140,10","142,50","140,00","289,19K","0,19%"
"19.11.2010","140,17","141,16","141,55","139,01","306,04K","-0,50%"
"18.11.2010","140,88","140,50","142,40","139,70","429,25K","0,41%"
"17.11.2010","140,30","138,96","140,58","137,72","1,01M","1,29%"
"16.11.2010","138,51","139,79","140,20","138,50","369,75K","-1,48%"
"15.11.2010","140,59","139,03","140,95","137,55","582,18K","0,51%"
"13.11.2010","139,87","141,50","141,50","137,22","405,84K","0,63%"
"12.11.2010","139,00","136,41","139,80","132,77","869,60K","1,89%"
"11.11.2010","136,42","139,94","141,20","136,00","1,11M","-2,68%"
"10.11.2010","140,18","142,01","145,89","138,90","2,39M","-0,58%"
"09.11.2010","141,00","140,66","143,00","139,77","701,42K","0,73%"
"08.11.2010","139,98","140,11","141,12","137,91","529,01K","1,29%"
"03.11.2010","138,20","140,25","140,25","138,12","255,13K","-0,39%"
"02.11.2010","138,74","138,94","139,99","138,02","317,42K","0,02%"
"01.11.2010","138,71","137,00","141,30","137,00","1,21M","1,53%"
"29.10.2010","136,62","138,36","138,36","136,44","334,20K","-0,12%"
"28.10.2010","136,79","136,52","137,68","136,14","231,97K","0,19%"
"27.10.2010","136,53","138,34","138,40","136,00","352,38K","-0,28%"
"26.10.2010","136,91","136,74","137,29","135,00","480,22K","0,12%"
"25.10.2010","136,75","137,00","137,45","135,93","433,80K","0,92%"
"22.10.2010","135,50","134,11","138,99","134,11","555,18K","-1,95%"
"21.10.2010","138,19","137,97","139,90","137,54","411,50K","-0,02%"
"20.10.2010","138,22","139,45","140,90","132,55","790,66K","-1,11%"
"19.10.2010","139,77","139,70","139,99","136,85","1,17M","1,30%"
"18.10.2010","137,98","137,20","138,65","136,87","405,39K","0,57%"
"15.10.2010","137,20","137,72","138,40","136,30","468,49K","0,15%"
"14.10.2010","137,00","139,00","141,97","136,88","1,85M","-1,01%"
"13.10.2010","138,40","138,13","139,30","136,02","898,73K","1,56%"
"12.10.2010","136,27","136,08","137,60","135,00","703,27K","0,46%"
"11.10.2010","135,64","135,51","137,70","134,96","600,60K","0,33%"
"08.10.2010","135,20","135,33","136,77","134,23","413,33K","-0,49%"
"07.10.2010","135,86","137,61","138,30","135,01","587,57K","-1,12%"
"06.10.2010","137,40","132,95","138,22","131,53","2,61M","3,89%"
"05.10.2010","132,26","134,55","134,55","130,70","709,28K","-0,56%"
"04.10.2010","133,00","135,23","135,23","132,82","609,66K","-0,88%"
"01.10.2010","134,18","134,00","135,30","133,55","812,95K","0,49%"
"30.09.2010","133,52","136,11","136,11","132,60","748,87K","-1,41%"
"29.09.2010","135,43","135,50","137,49","134,01","410,12K","0,10%"
"28.09.2010","135,30","135,00","136,78","132,21","1,42M","-0,07%"
"27.09.2010","135,40","134,00","137,92","134,00","1,46M","1,39%"
"24.09.2010","133,54","134,44","135,90","132,70","762,54K","-0,67%"
"23.09.2010","134,44","135,38","139,40","132,01","1,38M","-1,15%"
"22.09.2010","136,00","135,72","139,50","135,72","915,73K","-0,11%"
"21.09.2010","136,15","136,31","141,80","135,42","2,80M","-0,07%"
"20.09.2010","136,25","137,08","139,00","134,82","1,36M","0,33%"
"17.09.2010","135,80","140,27","142,49","135,50","1,70M","-2,46%"
"16.09.2010","139,22","142,23","144,06","139,22","1,89M","-2,12%"
"15.09.2010","142,23","144,05","147,76","138,30","6,00M","-0,86%"
"14.09.2010","143,47","131,39","144,66","131,03","7,68M","9,06%"
"13.09.2010","131,55","134,75","134,94","130,60","1,13M","-0,34%"
"10.09.2010","132,00","130,65","134,65","128,11","3,37M","0,76%"
"09.09.2010","131,00","124,27","131,30","123,31","4,30M","5,65%"
"08.09.2010","124,00","123,50","124,85","121,50","883,67K","0,65%"
"07.09.2010","123,20","122,90","125,00","122,31","1,18M","0,11%"
"06.09.2010","123,07","122,00","124,60","120,85","1,60M","0,63%"
"03.09.2010","122,30","122,50","123,49","120,80","1,78M","-0,16%"
"02.09.2010","122,50","121,00","123,94","117,72","2,77M","2,00%"
"01.09.2010","120,10","124,40","126,90","117,70","4,38M","-2,75%"
"31.08.2010","123,50","116,28","127,45","116,28","10,62M","3,05%"
"30.08.2010","119,84","110,01","120,80","110,01","9,48M","9,15%"
"27.08.2010","109,79","108,42","111,12","108,00","1,23M","1,43%"
"26.08.2010","108,24","108,00","109,51","107,39","438,04K","0,53%"
"25.08.2010","107,67","107,05","109,77","107,05","514,04K","-0,95%"
"24.08.2010","108,70","108,23","111,71","108,02","864,68K","-0,10%"
"23.08.2010","108,81","108,67","109,30","108,30","135,98K","0,10%"
"20.08.2010","108,70","109,16","109,77","108,00","263,63K","-0,09%"
"19.08.2010","108,80","111,79","111,79","108,72","331,81K","-1,88%"
"18.08.2010","110,89","109,40","112,37","108,61","991,97K","1,58%"
"17.08.2010","109,17","108,40","109,50","108,06","212,56K","0,76%"
"16.08.2010","108,35","108,99","109,15","106,45","238,59K","-0,51%"
"13.08.2010","108,91","108,55","109,28","107,99","154,52K","0,54%"
"12.08.2010","108,33","108,01","109,33","107,51","300,34K","-0,44%"
"11.08.2010","108,81","110,00","110,04","108,01","286,91K","-1,52%"
"10.08.2010","110,49","112,00","112,17","110,36","222,27K","-1,35%"
"09.08.2010","112,00","111,11","113,30","110,12","818,18K","1,27%"
"06.08.2010","110,60","110,28","111,26","109,20","235,55K","0,45%"
"05.08.2010","110,11","112,73","112,73","110,11","199,45K","-0,86%"
"04.08.2010","111,06","111,15","112,16","109,50","334,13K","-0,06%"
"03.08.2010","111,13","113,85","113,85","110,70","652,80K","-1,72%"
"02.08.2010","113,08","110,93","113,41","110,93","635,04K","2,10%"
"30.07.2010","110,75","112,06","112,97","110,06","560,08K","-1,55%"
"29.07.2010","112,49","113,49","114,25","112,29","1,50M","-0,07%"
"28.07.2010","112,57","112,00","113,53","111,51","1,25M","0,08%"
"27.07.2010","112,48","107,00","112,65","105,80","1,80M","5,65%"
"26.07.2010","106,46","107,37","107,90","106,07","313,63K","-0,69%"
"23.07.2010","107,20","108,62","108,62","106,46","323,07K","0,19%"
"22.07.2010","107,00","105,15","107,36","105,15","457,45K","0,96%"
"21.07.2010","105,98","105,38","106,96","105,37","260,99K","0,77%"
"20.07.2010","105,17","104,47","108,11","104,47","268,55K","-1,89%"
"19.07.2010","107,20","106,65","107,59","105,50","293,70K","0,46%"
"16.07.2010","106,71","110,70","110,70","106,40","419,58K","-2,33%"
"15.07.2010","109,26","110,00","111,40","108,80","580,29K","-0,63%"
"14.07.2010","109,95","111,97","112,31","109,55","317,81K","-1,08%"
"13.07.2010","111,15","109,94","112,30","109,33","573,35K","0,68%"
"12.07.2010","110,40","109,97","111,00","108,99","378,94K","0,87%"
"09.07.2010","109,45","110,02","111,38","108,87","203,16K","-0,50%"
"08.07.2010","110,00","111,00","112,98","108,86","539,38K","-0,01%"
"07.07.2010","110,01","110,00","110,84","108,03","385,89K","-0,25%"
"06.07.2010","110,29","108,30","111,50","108,30","734,34K","2,12%"
"05.07.2010","108,00","108,00","110,34","107,01","330,01K","0,00%"
"02.07.2010","108,00","105,70","108,78","105,30","439,92K","2,37%"
"01.07.2010","105,50","109,80","109,99","105,00","618,25K","-5,47%"
"30.06.2010","111,60","109,44","113,50","109,44","949,31K","1,45%"
"29.06.2010","110,00","115,00","115,64","109,60","964,29K","-5,26%"
"28.06.2010","116,11","117,00","118,99","116,04","444,15K","-0,76%"
"25.06.2010","117,00","116,55","118,95","114,30","941,56K","0,10%"
"24.06.2010","116,88","118,47","119,60","116,12","1,60M","-0,76%"
"23.06.2010","117,77","113,05","120,50","111,49","3,45M","3,60%"
"22.06.2010","113,68","108,95","114,40","106,12","1,69M","3,84%"
"21.06.2010","109,48","107,10","109,65","106,62","956,91K","3,29%"
"18.06.2010","105,99","106,40","107,49","105,55","421,27K","0,09%"
"17.06.2010","105,89","105,50","107,50","105,18","643,29K","-0,20%"
"16.06.2010","106,10","107,95","108,15","104,36","652,66K","-0,85%"
"15.06.2010","107,01","106,50","108,00","105,51","609,55K","1,05%"
"11.06.2010","105,90","109,04","109,04","104,16","676,16K","0,10%"
